,Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Percent Fatalities,Survivors,Year,Month,Day,DayOfWeek,DayOfYear
5207,2008-06-07,14:00,"Yeco, Chile",Patagonia Airlines,,Puerto Montt - La Junta,Cessna 208 Grand Caravan,CC-CTR,208B-1137,10.0,10.0,0.0,air taxi crashed 18 km destination heavily wooded area,100.0,0.0,2008,6,7,5,159
5208,2008-06-08,07:45,"Huntsville, Texas",PHI Air Medical,,Huntsville-Houston,Bell 407,N416PH,53276,4.0,4.0,0.0,medical helicopter crashed sam houston national forest transporting patient houston hospital pilot failure identify arrest helicopter descent resulted impact terrain contributing accident pilot inadvertent flight instrument meteorological conditions limited outside visual reference due dark night conditions low clouds fog,100.0,0.0,2008,6,8,6,160
5209,2008-06-10,20:45,"Khartoum, Sudan",Sudan Airways,548,"Aman, Jordan - Damascus, Syria - Khartoum, Sudan",Airbus A-310-324,ST-ATN,548,214.0,32.0,0.0,landing poor weather plane skidded runway hit navigation poles burst flames plane flown amman via damascus turned back khartoum forced land port sudan red sea bad weather allowed return khartoum,14.95327102803738,182.0,2008,6,10,1,162
5210,2008-06-18,10:03,"Hyannis, Massachusetts",Wiggins Airways,,Hyannis - Nantucket,de Havilland Canada DHC-6 Twin Otter 100,N656WA,47,1.0,1.0,0.0,cargo plane took reached 200 feet rolled right impacted ground nose first,100.0,0.0,2008,6,18,2,170
5211,2008-06-20,,"Bannang Sata, Thailand",Military - Thai Army,,,Bell UH-1N,,,10.0,10.0,0.0,military helicopter developed mechanical problem crashed hill attemping land,100.0,0.0,2008,6,20,4,172
5212,2008-06-26,15:03,"Near Salak Mountain, Indonesia",Military - Indonesian Air Force,,Jakarta - aerial survelliance,CASA NC-212,A-2106,228/N68,18.0,18.0,0.0,plane went missing area approximately 60 miles south jakarta aerial surveillance mission,100.0,0.0,2008,6,26,3,178
5213,2008-06-27,07:05,"Near Malakal, Sudan",Juba Air Cargo,,Khartoum - Juba,Antonov 12BK,ST-ARN,8346010,8.0,7.0,0.0,cargo plane crashed mid flight entering area thunderstorms,87.5,1.0,2008,6,27,4,179
5214,2008-06-29,15:48,"Flagstaff, Arizona",Air Methods / ClassiHelicopters,,Medical flight,Bell 407 / Bell 407,N407GA / N407MJ,53104 / 53079,7.0,6.0,0.0,two helicopters struck mid air crashed wooded area 0 5 miles flagstaff medical center helicopter pilots failure see avoid helicopter approach helipad contributing accident failure n407ga pilot follow arrival noise abatement guidelines failure n407mj pilot follow communications guidelines,85.71428571428571,1.0,2008,6,29,6,181
5215,2008-06-30,07:00,"Near Khartoum, Sudan",Ababeel Aviaition,,Khartoum - Juba,Ilysushin Il-76TD,ST-WTB,1003499994,4.0,4.0,0.0,taking cargo plane hit electricity pole crashed field burst flames four crew members killed,100.0,0.0,2008,6,30,0,182
5216,2008-07-06,02:15,"Saltillo, Mexico",USA Jet Airlines,199,"Hamilton, Ont, Can.- Shreveport, LA - Saltillo, Mexico",Douglas DC9-15F,N199US,47153/185,2.0,1.0,0.0,attempting land cargo plane loaded auto parts experiencing engine trouble crashed splitting four pieces scattering debris across area 600 meters diameter pilot killed copilot seriously injured,50.0,1.0,2008,7,6,6,188
5217,2008-07-07,03:50,"Near Bogota, Colombia",Centurian Air Cargo,,"Bogota, Colombia - Miami, FL",Boeing B-747-209BSF,N714CK,22446/519,8.0,0.0,3.0,cargo plane carrying load flowers taken bogota crew radioed engine fire attempted return airport crashed field destroyed farm house killing three people inside,0.0,8.0,2008,7,7,0,189
5218,2008-07-10,10:30,"Puerto Montt, Chile",Aerocord,,Puerto Montt - Melinka Island,Beechcraft 99A,CC-CFM,U-145,9.0,9.0,0.0,plane made sharp turn left crashed shortly taking near la paloma air strip plane flames plunged ground pilot 8 passengers including small boy killed,100.0,0.0,2008,7,10,3,192
5219,2008-07-31,09:53,"Owatonna, Minnesota",East Coast Jets,81,"AtlantiCity, NJ- Owatonna,MN",British Aerospace BAe-125-800A,N818MV,258186,8.0,8.0,0.0,attempting land runway 30 business jet landed 500 1000 feet 5 000 ft runway overran runway passed ditch roadway slid cornfield broke one person survived accident died later,100.0,0.0,2008,7,31,3,213
5220,2008-08-03,07:00,"North Vancouver Island, British Colombia, Canada",PacifiCoast Airlines,,"Port Hardy - Chamiss Bay, Vancouver Island",Grumman G-21A Goose,C-GPCD,B-76,7.0,5.0,0.0,plane crashed remote mountanous region vancouver island en route short 30 minute flight,71.42857142857143,2.0,2008,8,3,6,216
5221,2008-08-05,19:30,"Near Junction City, California",Junction City Fire Department,,Ferrying fire fighters,Sikorsky S-61N,N612AZ,61297,13.0,9.0,0.0,helicopter ferrying fire fighters northern california shasta trinity national forest crashed four survivors seriously burned two listed critical condition helicopter lost main rotor power liftoff,69.23076923076923,4.0,2008,8,5,1,218
5222,2008-08-06,11:40,"Sunat Tanon, Thailand",Military - Royal Thai Air Force,,Betong - ,Bell Huey UH-1H,,,10.0,10.0,0.0,helicopter crashed ferrying forensiteam site gun battle muslim rebels security forces aircraft suffered engine failure crashed side hill,100.0,0.0,2008,8,6,2,219
5223,2008-08-13,07:30,"K-50 Airport, Somalia",Fly 540,,Kenya - Somalia,Fokker F-27 Friendship 500,5Y-BVF,10627,3.0,3.0,0.0,approach poor weather cargo plane struck telephone line crashed,100.0,0.0,2008,8,13,2,226
5224,2008-08-20,14:45,"Madrid, Spain",Spanair,5022,"Madrid - Las Palmas, Canary Islands",McDonnell Douglas MD-82,EC-HFP ,53148/2072,172.0,154.0,0.0,airliner crashed attempting takeoff plane able get slightly airborne crashing ravine end runway plane took without crew extending flaps slats pilots would known problem alarm go,89.53488372093024,18.0,2008,8,20,2,233
5225,2008-08-24,09:40,"Near Cabañas, Guatemala",Aéreo Ruta Maya,,Guatemala City - El Estor,Cessna 208B Grand Caravan,TG-JCS ,208-00327,14.0,11.0,0.0,plane lost engine power crew attempted emergency landing field crashed,78.57142857142857,3.0,2008,8,24,6,237
5226,2008-08-24,20:30,"Bishkek, Kyrgyzstan",Itek Air,6895,"Bishkek - Tehran, Iran",Boeing B-737-219,EX-009,22088,90.0,68.0,0.0,plane crashed shortly taking manas international airport crew reported technical problem 10 minutes flight said returning airport crashed 6 miles airport iran aseman airlines flight carried itek air pilot error,75.55555555555556,22.0,2008,8,24,6,237
5227,2008-08-30,21:50,"Near Toacaso, Ecuador",Conviasa,,Caracas - Latacunga,Boeing B-737-291,YV-102T,21545/525,3.0,3.0,0.0,plane positioning flight flew side iliniza volcano,100.0,0.0,2008,8,30,5,243
5228,2008-09-01,16:00,"Near Bukavu, Congo",Air Serv Internatiional/CemAir,,Kisangani - Bukavu - Goma,Beechcraft 1900C-1,ZS-OLD,UC-137,17.0,17.0,0.0,plane humanitarian flight goma crashed ridge 8 miles nw bukavu approaching airport landing severe weather,100.0,0.0,2008,9,1,0,245
5229,2008-09-01,12:10,"Columbus, Ohio",Air Tahoma,,Colombus - Mansfield,Convair CV-580,N587X,361,3.0,3.0,0.0,soon taking pilot radioed returning airport aircraft crashed corn field broke burned,100.0,0.0,2008,9,1,0,245
5230,2008-09-03,20:20,"Off Dubai, United Arab Emirates",Aerogulf,,,Bell 212,A6-AVL,,7.0,7.0,0.0,attempting take helicopter struck crane crashed deck maersk resilient oil drilling rig broke fell sea 43 miles duabi,100.0,0.0,2008,9,3,2,247
5231,2008-09-14,03:15,"Perm, Russia",Aeroflot,821,Moscow - Perm,Boeing B-737-505,VP-BKO,25792/2353,88.0,88.0,0.0,aircraft crashed ravine adjacent railroad tracks near apartment building approaching perm landing plane 3 600 contact lost tower pilot error captain lost spatial orientation misread altitude indicator instrument panel investigation revealed pilot traces alcohol blood,100.0,0.0,2008,9,14,6,258
5232,2008-09-19,23:53,"Columbia, South Carolina",Global Executive Aviation,,"Colombia, SC - Los Angeles, CA",Learjet 60,N999LJ,314,6.0,4.0,0.0,plane attempting take columbia metropolitan airport overran runway crashed perimeter fence struck antennas came rest embankment adjacent highway 302,66.66666666666666,2.0,2008,9,19,4,263
5233,2008-09-27,03:57,"Camp Springs, Maryland",Maryland State Police,,Medical evacuation flight,Aerospatiale SA365N-1 Dauphin II,N92MD,6311,5.0,4.0,0.0,medical helicopter carrying victims traffiaccident crashed fog walker mill regional park pilot radioed help prior accident,80.0,1.0,2008,9,27,5,271
5234,2008-10-08,07:31,"Lukla, Nepal",Yeti Airlines,,Katmandu - Lukla,de Havilland Canada DHC-6 Twin Otter 300,9N-AFE ,720,19.0,18.0,0.0,passenger plane came landing fog main landing gears snagged security fence plane crashed ground caught fire pilot survivor cause two pilots misjudged deteriorating weather conditions flew inside patch fog trying land lukla airport carved side himalayas altitude 9 200 feet,94.73684210526316,1.0,2008,10,8,2,282
5235,2008-10-15,23:58,"Aurora, Illinois",Air Angles Inc.,,Sandwich - Chicago,Bell 222,N992AA,47062,4.0,4.0,0.0,helicopter clipped radio tower wire crashed burned killing aboard,100.0,0.0,2008,10,15,2,289
5236,2008-11-04,18:40,"Mexico City, Mexico",Mexican Government,,San Luis Potosi - Mexico City,Learjet 45,XC-VMC,45-028,8.0,8.0,8.0,mexican interior minister juan camilo mourino 37 killed executive jet flying crashed next building 4 8 kilometers airport land preliminary investigation found jet pilots immediately follow instructions slow appeared nearly one nautical mile close behind boeing 767 300 flight path mexico city international airport,100.0,0.0,2008,11,4,1,309
5237,2008-11-08,11:00,"Between Kibo & Mawenzi Peaks of Mt. Kilimanjaroi, Tanzania",East African Air Charters,,Kampi ya Kanzi Airstrip - Loitokitok,Cessna 206,5Y-AOO,206-01710,5.0,4.0,0.0,taking aircraft climbed 12 500 feet cruising altitude aircraft caught violent gust initially pushed plane upwards towards mountain pilot tried steer aircraft away mountain realized airspeed decayed 40 kts indicating imminent stall decided dive order gain air speed vsi indicated rate sink 2 000 feet per minute airspeed remained 40 kts visibility poor pilot see ground till impact 14 399 feet four italian tourists killed pilot survived therefore likely aircraft caught mountain wave caused sudden altitude gain subsequent stall,80.0,1.0,2008,11,8,5,313
5238,2008-11-13,11:35,"Fallujah, Iraq",Falcon Aviation Group,,al-Asad air base - Baghdad,Antonov An-12,S9-SAO,346908,7.0,7.0,0.0,cargo plane chartered fedex crashed west baghdad shortly taking al asad air base crew reported malfunction plane,100.0,0.0,2008,11,13,3,318
5239,2008-11-16,10:32,"Thormanby Island, British Columbia, Canada",PacifiCoastal Airlines,,Vancouver - Powell River - Toba Inlet,Grumman G-21A Goose,C-FPCK,1187,8.0,7.0,0.0,charter aircraft crashed steep hillside south thormanby island exploded flames,87.5,1.0,2008,11,16,6,321
5240,2008-11-27,17:00,"Off Perpignan, France",XL Airways leased from Air New Zealand,,Training,Airbus A320-232,D-AXLA,2500,7.0,7.0,0.0,airbus a320 leased xl airways germany since may 2006 plane scheduled returned owner air new zealand plane ferried perpignan france underwent maintenance eas industries second test flight approach perpignan 3 500 feet radio contact lost controller reported seeing plane descending quickly left bank aircraft soon crashed sea broke,100.0,0.0,2008,11,27,3,332
5241,2008-12-03,12:13,"San Juan, Puerto Rico",Webstas Aviation Services Inc.,,"Tortola Virgin Islands - San Juan, PR",Rockwell International 690B,N318WA ,11444,3.0,3.0,0.0,plane struck side el yunque mountain 2 310 feet east san juan heavy fog,100.0,0.0,2008,12,3,2,338
5242,2008-12-11,06:25,"Off Sabine Pass, Texas",Rotorcraft Leasing Co,,Sabine Pass - Oil Platform,Bell 206-L4 Jet Ranger III,N180AL,52104,3.0,3.0,0.0,helicopter ferrying workers shore drilling platform crashed gulf 8 miles sabine pass,100.0,0.0,2008,12,11,3,346
5243,2008-12-15,16:40,Off Turks and Caicos Islands,Alantis Aviation,,"Santiago, Dominican Republi- Providenciales",Britten Norman BN-2A Trislander Mk3,N650LP,1029,12.0,12.0,0.0,charter flight disappeared radar 35 minutes flight pilot radioed mayday call,100.0,0.0,2008,12,15,0,350
5244,2009-01-04,15:30,Near Houma Louisiana,Petroleum Helicopters Inc,,Bayou Penchant - Off shore oil fields,Sikorsky S-76C,N748P,760629,9.0,8.0,0.0,helicopter bound offshore oil fields went 75 miles southwest new orleans shortly taking,88.88888888888889,1.0,2009,1,4,6,4
5245,2009-01-15,15:06,"New York, New York",US Airways,1549,"New York, NY- Charlotte, NC",Airbus A320-214,N106US,1044,155.0,0.0,0.0,plane taking la guardia airport possibly engines disabled striking flock geese crew able ditch plane hudson river making soft landing 150 passengers crew 5 made safely plane began sink one reported seriously injured,0.0,155.0,2009,1,15,3,15
5246,2009-02-07,14:00,"Manacapuru, Brazil",Aerotaxi Manaus,,Coari - Manus,Bandeirante EMB-110P1,PT-SEA,110352,28.0,24.0,0.0,plane used air taxi ferry passengers cities crashed manacapuru river 50 miles manus plane took warning strong winds rain crew asked permission return shortly takeoff lost engine plane disappeared radar lost contact atc plane crashed river crew tried land plane abandoned runway town manacapuru,85.71428571428571,4.0,2009,2,7,5,38
5247,2009-02-07,06:30,"Trigoria, Italy",Air One Executive,,Rome - Bologna,Cessna 650 Citation III,I-FEEV,650-0105,2.0,2.0,0.0,plane heading bologna pick medical team modena university hospital crashed shortly taking rome ciampino airport,100.0,0.0,2009,2,7,5,38
5248,2009-02-12,22:17,"Clarence Center, New York",Continental Connection/Colgan Air,3407,"Newark, N.J. - Buffalo, NY",Bombardier DHC-8-402 Q400,N200WQ,4200,49.0,49.0,1.0,commuter plane crashed attemptiong land rain sleet 6 miles northeast buffalo niagara international airport scheduled land preliminary evidence suggests crew selected landing gear set flaps 15 degrees immediately selecting flaps stick shaker activated captain pulled controls slowing airplane even causing plane stall,100.0,0.0,2009,2,12,3,43
5249,2009-02-15,16:05,"Chanco, Chile",Flight Service,,,Bell UH-1H,,,13.0,13.0,0.0,helicopter carrying firemen nearby forest fire crashed fog shrouded mountain killing aboard,100.0,0.0,2009,2,15,6,46
5250,2009-02-20,04:10,"Luxor, Egypt",Aerolift,,"Entebbe, Uganda - Luxor, Egypt - Niklaev, Ukraine",Antonov 12V,S9-SVN,6344310,5.0,5.0,0.0,attemping take luxor cargo plane slammed ground slid runway caught fire,100.0,0.0,2009,2,20,4,51
5251,2009-02-25,10:31,"Amsterdam, Netherlands",Turkish Airlines,1951,"Istanbul, Turkey - Amsterdam, Netherlands",Boeing 737-8F2,TC-JGE,29789/1065,134.0,9.0,0.0,plane final approach runway 18r crashed 1 mile short runway field broke three nine people killed 55 injured preliminary indications show false reading faulty altimeter caused autopilot sharply slow jet landing short runway,6.7164179104477615,125.0,2009,2,25,2,56
5252,2009-03-09,05:40,"Lake Victoria, Uganda",Aerolift,,"Entebbe, Uganda - Mogadishu, Somalia",Ilyushin Il-76T,S9-SAB,073410301,11.0,11.0,0.0,cargo plane carrying water purification equipment crashed lake victoria shortly taking,100.0,0.0,2009,3,9,0,68
5253,2009-03-12,09:48,"Off St. Johns, Newfoundland",Cougar Helicopters,,St. Johns - Hibernia platform,Sikorsky S-92A,C-GZCH,920048,18.0,17.0,0.0,pilot reported technical malfunction radioed returning st johns radioed mayday helicopter went controlled emergency crash landing accident happened 30 miles st johns two main gearbox filter bowl assembly mounting studs made titanium found broken resulted loss gearbox oil,94.44444444444444,1.0,2009,3,12,3,71
5254,2009-03-22,14:28,"Butte, Montana",Eagle Cap Leasing,,"Oroville, CA - Butte, MT",Pilatus PC-12/45,N128CM,403,14.0,14.0,0.0,plane crashed 500 feet short runway attempting land bert mooney airport plane took nosedive crashed near holy cross cemetery plane carrying children adults california skiing vacation montana diverted planned destination bozeman butte,100.0,0.0,2009,3,22,6,81
5255,2009-03-23,06:48,"Tokyo, Japan",FedEx,80,"Guangzhou, China - Tokyo, Japan",McDonnell Douglas MD-11,N526FE,48600/560,2.0,2.0,0.0,cargo plane crashed burst flame landed narita airport winds 30 50 mph plane bounced twice runway veered left turned side bursting flames fire destroyed aircraft,100.0,0.0,2009,3,23,0,82
5256,2009-04-01,14:00,"Off Crimond, Scotland",Bond Offshore Helicopters,,Miller field - Aberdeen,Eurocopter AS 332L2 Super Puma 2,,,16.0,16.0,0.0,helicopter crashed 35 miles east crimond north sea transporting oil workers mayday received prior crash catastrophifailure main rotor gearbox,100.0,0.0,2009,4,1,2,91
